year,degree,work,age,job_satisfied,happy,sex,age_range
1993,high school,NA,36,very satisfied,very happy,male,age 20-39
1993,high school,NA,35,moderately satisfied,pretty happy,male,age 20-39
1993,high school,NA,30,very satisfied,pretty happy,female,age 20-39
1993,bachelor's,NA,34,very satisfied,very happy,female,age 20-39
1993,high school,NA,32,very satisfied,pretty happy,male,age 20-39
1993,high school,no,73,NA,very happy,female,age 60-79
1993,bachelor's,yes,66,NA,pretty happy,male,age 60-79
1993,bachelor's,NA,33,moderately satisfied,pretty happy,female,age 20-39
1993,bachelor's,NA,38,very satisfied,very happy,female,age 20-39
1993,graduate,NA,49,moderately satisfied,very happy,female,age 40-59
1993,graduate,NA,56,a little dissatisfied,pretty happy,male,age 40-59
1993,graduate,NA,55,very satisfied,pretty happy,male,age 40-59
1993,graduate,NA,61,a little dissatisfied,pretty happy,female,age 60-79
1993,bachelor's,NA,34,very satisfied,pretty happy,male,age 20-39
1993,bachelor's,NA,43,very satisfied,pretty happy,female,age 40-59
1993,bachelor's,NA,37,very satisfied,pretty happy,female,age 20-39
1993,graduate,NA,48,a little dissatisfied,pretty happy,male,age 40-59
1993,bachelor's,NA,43,very satisfied,very happy,female,age 40-59
1993,high school,yes,65,NA,very happy,male,age 60-79
1993,less than high school,NA,35,very satisfied,pretty happy,male,age 20-39
1993,high school,yes,82,NA,very happy,female,age 80-100
1993,high school,NA,62,very satisfied,pretty happy,female,age 60-79
1993,high school,NA,59,very satisfied,very happy,female,age 40-59
1993,high school,NA,38,very satisfied,pretty happy,male,age 20-39
1993,high school,NA,43,moderately satisfied,not too happy,female,age 40-59
1993,high school,NA,31,very satisfied,pretty happy,male,age 20-39
1993,high school,yes,30,very satisfied,very happy,female,age 20-39
1993,bachelor's,NA,40,moderately satisfied,not too happy,male,age 40-59
1993,bachelor's,NA,27,a little dissatisfied,pretty happy,male,age 20-39
1993,bachelor's,NA,52,moderately satisfied,very happy,male,age 40-59
1993,high school,NA,32,moderately satisfied,pretty happy,female,age 20-39
1993,high school,yes,70,NA,very happy,male,age 60-79
1993,high school,NA,55,very satisfied,very happy,female,age 40-59
1993,bachelor's,NA,53,moderately satisfied,very happy,female,age 40-59
1993,high school,yes,35,very dissatisfied,pretty happy,female,age 20-39
1993,high school,NA,30,a little dissatisfied,very happy,female,age 20-39
1993,less than high school,no,79,moderately satisfied,not too happy,female,age 60-79
1993,less than high school,NA,72,a little dissatisfied,not too happy,female,age 60-79
1993,less than high school,no,81,NA,pretty happy,female,age 80-100
1993,less than high school,yes,76,a little dissatisfied,pretty happy,female,age 60-79
1993,associate/junior college,NA,30,very satisfied,very happy,male,age 20-39
1993,high school,yes,45,very satisfied,very happy,female,age 40-59
1993,high school,NA,34,very satisfied,pretty happy,male,age 20-39
1993,high school,yes,71,NA,very happy,male,age 60-79
1993,bachelor's,NA,43,very satisfied,pretty happy,female,age 40-59
1993,graduate,NA,37,a little dissatisfied,not too happy,male,age 20-39
1993,high school,NA,35,moderately satisfied,pretty happy,female,age 20-39
1993,high school,yes,80,NA,not too happy,female,age 80-100
1993,high school,yes,75,NA,pretty happy,female,age 60-79
1993,high school,yes,67,NA,pretty happy,male,age 60-79
1993,high school,NA,42,very satisfied,pretty happy,female,age 40-59
1993,high school,no,76,very satisfied,pretty happy,female,age 60-79
1993,graduate,yes,67,NA,very happy,female,age 60-79
1993,high school,NA,55,very satisfied,pretty happy,female,age 40-59
1993,graduate,NA,66,very satisfied,pretty happy,male,age 60-79
1993,bachelor's,yes,69,NA,very happy,male,age 60-79
1993,associate/junior college,NA,57,very satisfied,very happy,female,age 40-59
1993,graduate,NA,57,very satisfied,very happy,female,age 40-59
1993,less than high school,yes,85,very satisfied,pretty happy,female,age 80-100
1993,associate/junior college,yes,74,NA,very happy,female,age 60-79
1993,bachelor's,NA,36,very satisfied,pretty happy,male,age 20-39
1993,graduate,yes,32,moderately satisfied,pretty happy,female,age 20-39
1993,graduate,NA,46,very satisfied,pretty happy,male,age 40-59
1993,high school,yes,30,NA,very happy,female,age 20-39
1993,high school,NA,59,very satisfied,pretty happy,female,age 40-59
1993,bachelor's,NA,39,very satisfied,very happy,male,age 20-39
1993,high school,NA,49,very satisfied,very happy,female,age 40-59
1993,high school,NA,51,moderately satisfied,very happy,female,age 40-59
1993,less than high school,yes,73,NA,pretty happy,female,age 60-79
1993,less than high school,yes,47,NA,pretty happy,male,age 40-59
1993,graduate,NA,53,very satisfied,pretty happy,male,age 40-59
1993,high school,NA,41,moderately satisfied,very happy,female,age 40-59
1993,less than high school,NA,38,very dissatisfied,pretty happy,male,age 20-39
1993,high school,yes,54,very satisfied,very happy,female,age 40-59
1993,graduate,NA,58,very satisfied,very happy,male,age 40-59
1993,high school,NA,52,moderately satisfied,pretty happy,male,age 40-59
1993,high school,NA,33,moderately satisfied,pretty happy,female,age 20-39
1993,less than high school,NA,71,very satisfied,very happy,female,age 60-79
1993,high school,NA,59,moderately satisfied,pretty happy,female,age 40-59
1993,high school,NA,33,very dissatisfied,very happy,female,age 20-39
1993,high school,NA,50,very satisfied,pretty happy,male,age 40-59
1993,high school,NA,51,moderately satisfied,pretty happy,female,age 40-59
1993,high school,NA,60,moderately satisfied,very happy,female,age 60-79
1993,high school,yes,69,NA,pretty happy,female,age 60-79
1993,bachelor's,NA,41,moderately satisfied,not too happy,female,age 40-59
1993,bachelor's,NA,49,moderately satisfied,very happy,male,age 40-59
1993,high school,NA,57,very satisfied,pretty happy,male,age 40-59
1993,less than high school,no,77,very satisfied,pretty happy,female,age 60-79
1993,high school,NA,50,very satisfied,very happy,female,age 40-59
1993,high school,yes,41,NA,very happy,female,age 40-59
1993,bachelor's,NA,50,moderately satisfied,pretty happy,female,age 40-59
1993,high school,NA,53,very satisfied,very happy,female,age 40-59
1993,bachelor's,NA,34,a little dissatisfied,pretty happy,male,age 20-39
1993,high school,NA,47,moderately satisfied,pretty happy,female,age 40-59
1993,associate/junior college,NA,45,very satisfied,pretty happy,female,age 40-59
1993,graduate,NA,35,very satisfied,very happy,male,age 20-39
1993,less than high school,yes,72,NA,pretty happy,male,age 60-79
1993,associate/junior college,NA,37,very satisfied,pretty happy,male,age 20-39
1993,bachelor's,NA,41,very satisfied,not too happy,female,age 40-59
1993,high school,NA,27,very satisfied,pretty happy,female,age 20-39
1993,bachelor's,NA,27,moderately satisfied,very happy,female,age 20-39
1993,associate/junior college,NA,50,moderately satisfied,very happy,male,age 40-59
1993,bachelor's,NA,28,very dissatisfied,pretty happy,male,age 20-39
1993,bachelor's,NA,31,very dissatisfied,pretty happy,male,age 20-39
1993,high school,NA,51,very satisfied,not too happy,male,age 40-59
1993,less than high school,NA,25,very satisfied,not too happy,female,age 20-39
1993,less than high school,NA,41,moderately satisfied,not too happy,male,age 40-59
1993,high school,NA,26,moderately satisfied,very happy,male,age 20-39
1993,high school,no,20,a little dissatisfied,pretty happy,female,age 20-39
1993,high school,no,21,a little dissatisfied,pretty happy,female,age 20-39
1993,bachelor's,NA,43,moderately satisfied,pretty happy,male,age 40-59
1993,bachelor's,NA,44,very satisfied,very happy,male,age 40-59
1993,high school,NA,43,very satisfied,pretty happy,female,age 40-59
1993,high school,NA,39,very satisfied,very happy,male,age 20-39
1993,bachelor's,NA,54,very satisfied,pretty happy,female,age 40-59
1993,high school,NA,47,very satisfied,pretty happy,female,age 40-59
1993,high school,yes,77,very satisfied,very happy,female,age 60-79
1993,graduate,NA,47,very satisfied,pretty happy,female,age 40-59
1993,less than high school,no,27,moderately satisfied,very happy,female,age 20-39
1993,less than high school,yes,39,very satisfied,pretty happy,male,age 20-39
1993,high school,yes,54,NA,pretty happy,female,age 40-59
1993,high school,NA,44,moderately satisfied,pretty happy,female,age 40-59
1993,high school,NA,27,very satisfied,pretty happy,female,age 20-39
1993,high school,NA,37,moderately satisfied,pretty happy,female,age 20-39
1993,high school,NA,22,very dissatisfied,pretty happy,female,age 20-39
1993,less than high school,NA,52,a little dissatisfied,very happy,female,age 40-59
1993,less than high school,yes,76,very satisfied,very happy,female,age 60-79
1993,high school,NA,54,moderately satisfied,very happy,female,age 40-59
1993,high school,NA,65,very satisfied,pretty happy,male,age 60-79
1993,high school,no,71,very satisfied,very happy,female,age 60-79
1993,less than high school,NA,49,very satisfied,not too happy,female,age 40-59
1993,high school,NA,24,moderately satisfied,pretty happy,female,age 20-39
1993,high school,NA,43,very satisfied,pretty happy,male,age 40-59
1993,high school,NA,41,moderately satisfied,pretty happy,male,age 40-59
1993,high school,NA,41,very satisfied,pretty happy,female,age 40-59
1993,high school,NA,46,very dissatisfied,not too happy,female,age 40-59
1993,high school,yes,65,very satisfied,pretty happy,female,age 60-79
1993,bachelor's,NA,33,very satisfied,very happy,male,age 20-39
1993,associate/junior college,NA,33,very satisfied,pretty happy,female,age 20-39
1993,high school,NA,45,moderately satisfied,pretty happy,female,age 40-59
1993,bachelor's,no,25,NA,pretty happy,female,age 20-39
1993,bachelor's,NA,24,moderately satisfied,very happy,male,age 20-39
1993,high school,NA,45,a little dissatisfied,pretty happy,male,age 40-59
1993,high school,yes,65,NA,pretty happy,female,age 60-79
1993,high school,NA,44,a little dissatisfied,pretty happy,male,age 40-59
1993,high school,NA,30,very dissatisfied,pretty happy,female,age 20-39
1993,less than high school,yes,72,NA,pretty happy,male,age 60-79
1993,high school,NA,46,a little dissatisfied,pretty happy,female,age 40-59
1993,high school,NA,64,very satisfied,pretty happy,female,age 60-79
1993,high school,yes,75,NA,very happy,male,age 60-79
1993,bachelor's,yes,71,NA,not too happy,male,age 60-79
1993,graduate,NA,41,a little dissatisfied,pretty happy,female,age 40-59
1993,high school,yes,69,NA,pretty happy,female,age 60-79
1993,graduate,NA,37,moderately satisfied,pretty happy,male,age 20-39
1993,associate/junior college,NA,36,very satisfied,very happy,female,age 20-39
1993,bachelor's,NA,39,moderately satisfied,very happy,female,age 20-39
1993,bachelor's,NA,52,moderately satisfied,pretty happy,male,age 40-59
1993,associate/junior college,NA,44,moderately satisfied,pretty happy,male,age 40-59
1993,high school,no,21,NA,pretty happy,male,age 20-39
1993,high school,yes,42,moderately satisfied,pretty happy,female,age 40-59
1993,graduate,NA,35,very satisfied,pretty happy,female,age 20-39
1993,high school,NA,26,moderately satisfied,pretty happy,male,age 20-39
1993,high school,NA,48,very satisfied,pretty happy,female,age 40-59
1993,high school,yes,68,NA,not too happy,female,age 60-79
1993,high school,NA,26,very satisfied,pretty happy,male,age 20-39
1993,associate/junior college,NA,25,moderately satisfied,very happy,male,age 20-39
1993,high school,NA,36,a little dissatisfied,pretty happy,male,age 20-39
1993,high school,no,55,NA,not too happy,female,age 40-59
1993,high school,NA,41,moderately satisfied,pretty happy,male,age 40-59
1993,high school,NA,43,very satisfied,not too happy,male,age 40-59
1993,high school,yes,66,NA,pretty happy,female,age 60-79
1993,graduate,NA,42,very satisfied,very happy,female,age 40-59
1993,bachelor's,NA,29,very satisfied,pretty happy,female,age 20-39
1993,bachelor's,NA,41,moderately satisfied,pretty happy,female,age 40-59
1993,less than high school,NA,19,moderately satisfied,very happy,female,age 1-19
1993,graduate,NA,47,very dissatisfied,not too happy,male,age 40-59
1993,high school,NA,49,moderately satisfied,very happy,male,age 40-59
1993,high school,NA,58,very satisfied,very happy,male,age 40-59
1993,high school,NA,19,very satisfied,not too happy,female,age 1-19
1993,high school,NA,35,very satisfied,very happy,male,age 20-39
1993,high school,NA,30,a little dissatisfied,not too happy,female,age 20-39
1993,associate/junior college,NA,42,a little dissatisfied,pretty happy,male,age 40-59
1993,high school,NA,54,very satisfied,very happy,female,age 40-59
1993,high school,NA,43,a little dissatisfied,not too happy,female,age 40-59
1993,bachelor's,NA,33,very satisfied,very happy,female,age 20-39
1993,high school,NA,21,moderately satisfied,pretty happy,male,age 20-39
1993,high school,NA,26,moderately satisfied,pretty happy,male,age 20-39
1993,high school,NA,42,moderately satisfied,very happy,male,age 40-59
1993,bachelor's,NA,34,very satisfied,very happy,male,age 20-39
1993,high school,NA,25,very dissatisfied,pretty happy,female,age 20-39
1993,less than high school,NA,43,very satisfied,very happy,male,age 40-59
1993,associate/junior college,NA,65,moderately satisfied,pretty happy,male,age 60-79
1993,high school,NA,20,very dissatisfied,pretty happy,male,age 20-39
1993,high school,NA,22,moderately satisfied,pretty happy,female,age 20-39
1993,high school,no,23,NA,pretty happy,female,age 20-39
1993,associate/junior college,NA,22,very satisfied,pretty happy,female,age 20-39
1993,high school,NA,22,very satisfied,pretty happy,male,age 20-39
1993,high school,no,20,NA,very happy,female,age 20-39
1993,high school,NA,41,moderately satisfied,pretty happy,male,age 40-59
1993,less than high school,yes,21,very satisfied,very happy,female,age 20-39
1993,high school,NA,33,moderately satisfied,pretty happy,male,age 20-39
1993,high school,yes,87,very satisfied,very happy,female,age 80-100
1993,high school,yes,77,NA,pretty happy,female,age 60-79
1993,less than high school,NA,40,moderately satisfied,pretty happy,male,age 40-59
1993,bachelor's,NA,25,moderately satisfied,pretty happy,male,age 20-39
1993,high school,NA,51,very satisfied,very happy,male,age 40-59
1993,high school,yes,32,moderately satisfied,pretty happy,female,age 20-39
1993,high school,yes,30,moderately satisfied,very happy,female,age 20-39
1993,less than high school,yes,86,NA,pretty happy,male,age 80-100
